588.76	4096.34
591.19	4084.09
593.62	4282.44
596.04	4341.14
598.46	4394.93
600.88	4299.56
603.30	4456.03
605.72	4761.09
608.14	4475.58
610.55	4463.36
612.97	4387.60
615.38	4326.47
617.79	4360.71
620.20	4338.70
622.61	4299.56
625.01	4375.38
627.42	4272.65
629.82	4338.70
632.22	4443.82
634.62	4348.48
637.02	4309.35
639.42	4182.08
641.82	4319.13
644.21	4088.99
646.61	4319.13
649.00	4047.33
651.39	4069.39
653.78	4069.39
656.16	4017.91
658.55	4174.73
660.93	4022.81
663.32	4155.14
665.70	4010.55
668.08	4088.99
670.46	3973.76
672.83	4088.99
675.21	4123.30
677.58	4407.16
679.95	3993.38
682.33	4096.34
684.70	4081.64
687.06	4035.07
689.43	4404.71
691.80	4174.73
694.16	3934.51
696.52	4135.54
698.88	4091.44
701.24	4231.04
703.60	4306.90
705.96	4255.52
708.31	4294.67
710.67	4407.16
713.02	4272.65
715.37	4426.71
717.72	4490.24
720.07	4831.75
722.41	4670.87
724.76	4812.26
727.10	5031.36
729.45	5106.75
731.79	5320.50
734.13	5754.24
736.46	5976.62
738.80	6179.35
741.14	6506.94
743.47	7260.34
745.80	7709.48
748.13	8636.67
750.46	9355.22
752.79	9682.57
755.12	10877.26
757.44	11573.10
759.77	11934.83
762.09	12551.88
764.41	12503.44
766.73	12577.25
769.05	12242.52
771.36	12272.56
773.68	11955.67
775.99	11591.67
778.31	11640.41
780.62	11645.05
782.93	11832.89
785.23	12240.21
787.54	13180.17
789.85	12230.97
792.15	12281.81
794.45	12036.69
796.76	11475.56
799.05	10923.91
801.35	10587.70
803.65	9828.34
805.95	9081.47
808.24	8214.24
810.53	7559.13
812.83	6972.90
815.12	6420.30
817.40	6213.11
819.69	5756.66
821.98	5533.91
824.26	5478.17
826.55	4934.03
828.83	4980.27
831.11	4919.43
833.39	4934.03
835.66	4189.42
837.94	4424.27
840.22	4297.11
842.49	4275.09
844.76	4287.33
847.03	4022.81
849.30	4231.04
851.57	3983.57
853.84	4003.19
856.10	3932.06
858.37	4257.97
860.63	4209.01
862.89	3853.51
865.15	3627.41
867.41	3924.69
869.66	3978.67
871.92	4010.55
874.18	3799.48
876.43	3934.51
878.68	3934.51
880.93	3809.31
883.18	3917.33
885.43	3779.83
887.67	4000.74
889.92	3863.33
892.16	4130.64
894.40	4177.18
896.64	3602.81
898.88	3622.49
901.12	3878.06
903.36	3961.50
905.59	3912.42
907.83	3858.42
910.06	3730.68
912.29	3703.64
914.52	3617.57
916.75	3696.27
918.98	3787.20
921.20	3713.48
923.43	3725.77
925.65	3615.11
927.87	3644.63
930.10	3745.43
932.32	3723.31
934.53	3676.60
936.75	4223.70
938.97	3656.93
941.18	3639.71
943.39	3617.57
945.60	3760.17
947.81	3715.93
950.02	3720.85
952.23	3531.43
954.44	3686.43
956.64	3590.50
958.84	3556.05
961.05	3492.03
963.25	3961.50
965.45	3632.33
967.64	3605.27
969.84	3597.89
972.04	3851.06
974.23	3698.73
976.42	3519.12
978.62	3583.12
980.81	3538.82
982.99	3622.49
985.18	3720.85
987.37	3715.93
989.55	3688.89
991.74	3521.58
993.92	3553.59
996.10	3553.59
998.28	3627.41
1000.46	3831.41
1002.64	3617.57
1004.81	3679.06
1006.99	3588.04
1009.16	3669.22
1011.33	3509.27
1013.50	3551.13
1015.67	3531.43
1017.84	3733.14
1020.01	3588.04
1022.17	3538.82
1024.34	3602.81
1026.50	3225.75
1028.66	3309.64
1030.82	3302.24
1032.98	3440.30
1035.14	3492.03
1037.30	3479.72
1039.45	3661.84
1041.60	3693.81
1043.76	3627.41
1045.91	3688.89
1048.06	3565.89
1050.21	3755.26
1052.35	3602.81
1054.50	3961.50
1056.65	3715.93
1058.79	3615.11
1060.93	3765.09
1063.07	3516.66
1065.21	3629.87
1067.35	3878.06
1069.49	3855.97
1071.63	3927.15
1073.76	3612.65
1075.89	3622.49
1078.03	3767.54
1080.16	3750.34
1082.29	3656.93
1084.42	3723.31
1086.54	3806.85
1088.67	4434.04
1090.79	4238.39
1092.92	3998.29
1095.04	3956.59
1097.16	3873.15
1099.28	4093.89
1101.40	3713.48
1103.51	3816.68
1105.63	3890.34
1107.75	4054.68
1109.86	3855.97
1111.97	3779.83
1114.08	3961.50
1116.19	3902.61
1118.30	4108.60
1120.41	4169.83
1122.51	3961.50
1124.62	3963.95
1126.72	4020.36
1128.82	4103.69
1130.92	4267.75
1133.02	4468.25
1135.12	4211.46
1137.22	4470.69
1139.31	4182.08
1141.41	4189.42
1143.50	4167.39
1145.59	4169.83
1147.69	4189.42
1149.78	4277.54
1151.86	4282.44
1153.95	4201.67
1156.04	4336.25
1158.12	4333.81
1160.21	4675.74
1162.29	4485.35
1164.37	4328.91
1166.45	4421.82
1168.53	4548.85
1170.60	4504.89
1172.68	4500.01
1174.76	4653.79
1176.83	4558.61
1178.90	4531.75
1180.97	4536.64
1183.04	4441.37
1185.11	4473.14
1187.18	4765.96
1189.25	4556.17
1191.31	4812.26
1193.38	4553.73
1195.44	4509.78
1197.50	4724.52
1199.56	4697.69
1201.62	4475.58
1203.68	4497.56
1205.73	4551.29
1207.79	4590.35
1209.84	4475.58
1211.90	4629.39
1213.95	4553.73
1216.00	4770.83
1218.05	4690.38
1220.10	4453.59
1222.14	4673.31
1224.19	4887.77
1226.24	4634.27
1228.28	4880.47
1230.32	4841.50
1232.36	5118.90
1234.40	5235.53
1236.44	5038.66
1238.48	4795.21
1240.51	4756.21
1242.55	5133.49
1244.58	4870.73
1246.62	4817.14
1248.65	4768.40
1250.68	5104.32
1252.71	4909.69
1254.73	4841.50
1256.76	4851.24
1258.79	4822.01
1260.81	4858.55
1262.83	4934.03
1264.86	4904.82
1266.88	5075.14
1268.90	5211.24
1270.92	5206.38
1272.93	5364.18
1274.95	5182.09
1276.96	5245.24
1278.98	5150.50
1280.99	5271.95
1283.00	5308.37
1285.01	5567.83
1287.02	5499.99
1289.03	5579.95
1291.04	5788.11
1293.04	6000.77
1295.04	5657.44
1297.05	5650.18
1299.05	5817.13
1301.05	5768.76
1303.05	5785.69
1305.05	6309.52
1307.05	6053.89
1309.04	6237.22
1311.04	6627.18
1313.03	6482.88
1315.02	6571.88
1317.02	6812.15
1319.01	6478.07
1320.99	6845.75
1322.98	7044.81
1324.97	7056.79
1326.96	7200.50
1328.94	7147.83
1330.92	7293.83
1332.91	7461.19
1334.89	7411.01
1336.87	7451.64
1338.85	7585.39
1340.82	7513.75
1342.80	7647.45
1344.77	7842.99
1346.75	7952.56
1348.72	7978.75
1350.69	8228.50
1352.66	7985.89
1354.63	8000.18
1356.60	8033.50
1358.57	8180.96
1360.54	8083.46
1362.50	7990.65
1364.46	8173.83
1366.43	8268.90
1368.39	8078.70
1370.35	8249.89
1372.31	8147.68
1374.27	7926.37
1376.22	8252.26
1378.18	8128.65
1380.13	8176.21
1382.09	8002.56
1384.04	7928.75
1385.99	8180.96
1387.94	7959.70
1389.89	7890.64
1391.84	7981.13
1393.79	7931.13
1395.73	7993.03
1397.68	7764.33
1399.62	7766.71
1401.56	7883.49
1403.50	7897.78
1405.44	7928.75
1407.38	7587.78
1409.32	7451.64
1411.26	7680.85
1413.19	7365.58
1415.13	7690.39
1417.06	7520.92
1418.99	7508.97
1420.92	7504.20
1422.85	7430.13
1424.78	7418.18
1426.71	7126.27
1428.64	7150.22
1430.56	7049.60
1432.49	7028.03
1434.41	7157.41
1436.33	6968.10
1438.25	7226.83
1440.17	6826.55
1442.09	7114.30
1444.01	7030.43
1445.93	6744.92
1447.84	6595.93
1449.76	6441.97
1451.67	6764.13
1453.58	6492.51
1455.49	6364.92
1457.40	6682.46
1459.31	6504.54
1461.22	6201.05
1463.13	6143.17
1465.03	6121.46
1466.94	6292.65
1468.84	6319.15
1470.74	6145.58
1472.64	6051.48
1474.54	6191.41
1476.44	5954.89
1478.34	5959.72
1480.24	5892.07
1482.13	5901.73
1484.03	5962.13
1485.92	5771.17
1487.81	5923.48
1489.70	5742.14
1491.59	6027.33
1493.48	5783.27
1495.37	5708.27
1497.26	6024.92
1499.14	5879.98
1501.03	5850.97
1502.91	6005.60
1504.80	5962.13
1506.68	5642.91
1508.56	5981.45
1510.44	5778.43
1512.32	5628.38
1514.19	5971.79
1516.07	5805.03
1517.94	5734.89
1519.82	5761.50
1521.69	5759.08
1523.56	5928.31
1525.43	5780.85
1527.30	5606.59
1529.17	5659.86
1531.04	5942.81
1532.91	5746.98
1534.77	5872.73
1536.64	5872.73
1538.50	6010.43
1540.36	5884.81
1542.22	5749.40
1544.08	5720.37
1545.94	5676.80
1547.80	5708.27
1549.66	5790.52
1551.51	5768.76
1553.37	5587.21
1555.22	5512.10
1557.07	5645.33
1558.92	5466.05
1560.78	5577.52
1562.62	5817.13
1564.47	5451.50
1566.32	5361.76
1568.17	5291.38
1570.01	5485.44
1571.86	5558.14
1573.70	5592.06
1575.54	5143.21
1577.38	5199.09
1579.22	5230.67
1581.06	5109.18
1582.90	5189.38
1584.74	5245.24
1586.57	5126.19
1588.41	5165.08
1590.24	5228.24
1592.07	5036.23
1593.90	5199.09
1595.73	4907.25
1597.56	5126.19
1599.39	5116.47
1601.22	4926.73
1603.05	4997.31
1604.87	5014.34
1606.70	5055.69
1608.52	4619.63
1610.34	4783.02
1612.16	4592.79
1613.98	5135.92
1615.80	4726.96
1617.62	5004.61
1619.44	4790.33
1621.25	4478.02
1623.07	4639.15
1624.88	4641.59
1626.69	4553.73
1628.50	4409.60
1630.32	4397.38
1632.13	4448.70
1633.93	4228.60
1635.74	4199.22
1637.55	4328.91
1639.35	4353.37
1641.16	4243.28
1642.96	4656.23
1644.76	4397.38
1646.57	4372.93
1648.37	4074.29
1650.17	4306.90
1651.96	4137.99
1653.76	4113.50
1655.56	4157.59
1657.35	4066.94
1659.15	4299.56
1660.94	4211.46
1662.73	4253.07
1664.52	4270.20
1666.31	4245.73
1668.10	4265.31
1669.89	4106.15
1671.68	4426.71
1673.47	4343.59
1675.25	4172.28
1677.03	4005.64
1678.82	3990.93
1680.60	4177.18
1682.38	4025.26
1684.16	4436.49
1685.94	3971.31
1687.72	4010.55
1689.50	4064.48
1691.27	4096.34
1693.05	4057.13
1694.82	3963.95
1696.59	4035.07
1698.37	4020.36
1700.14	3978.67
1701.91	3782.29
1703.68	3811.76
1705.44	3897.70
1707.21	3784.74
1708.98	3693.81
1710.74	3873.15
1712.51	3959.04
1714.27	3504.35
1716.03	3873.15
1717.79	3801.94
1719.55	3671.68
1721.31	3801.94
1723.07	3686.43
1724.83	3634.79
1726.58	3728.22
1728.34	3452.62
1730.09	3639.71
1731.84	3804.39
1733.60	3494.50
1735.35	3575.74
1737.10	3408.27
1738.85	3482.18
1740.59	3558.51
1742.34	3423.06
1744.09	3351.57
1745.83	3467.40
1747.58	3556.05
1749.32	3210.94
1751.06	3521.58
1752.80	3531.43
1754.54	3314.58
1756.28	3629.87
1758.02	3393.48
1759.76	3420.59
1761.49	3423.06
1763.23	3376.23
1764.96	3556.05
1766.70	3297.31
1768.43	3368.83
1770.16	3447.70
1771.89	3361.43
1773.62	3418.13
1775.35	3418.13
1777.08	3336.77
1778.80	3469.87
1780.53	3924.69
1782.25	3243.03
1783.98	3250.43
1785.70	3321.98
1787.42	3504.35
1789.14	3341.71
1790.86	3356.50
1792.58	3346.64
1794.30	3084.96
1796.01	3312.11
1797.73	3250.43
1799.44	3321.98
1801.16	3156.61
1802.87	3373.76
1804.58	3203.53
1806.29	3344.17
1808.00	3558.51
1809.71	3317.04
1811.42	3225.75
1813.13	3223.28
1814.83	3243.03
1816.54	3089.90
1818.24	3284.98
1819.95	3634.79
1821.65	3474.79
1823.35	3297.31
1825.05	3324.44
1826.75	3139.32
1828.45	3220.81
1830.15	3447.70
1831.84	3351.57
1833.54	3307.18
1835.23	3356.50
1836.93	3117.08
1838.62	3178.84
1840.31	3455.09
1842.00	3252.90
1843.69	3104.73
1845.38	3020.68
1847.07	3112.14
1848.76	3089.90
1850.44	3423.06
1852.13	3107.20
1853.81	3358.97
1855.50	3060.24
1857.18	3080.01
1858.86	3072.60
1860.54	3045.41
1862.22	3215.87
1863.90	3201.06
1865.58	3037.99
1867.25	3164.02
1868.93	3208.47
1870.60	3652.01
1872.28	3117.08
1873.95	3171.43
1875.62	3181.31
1877.29	3183.78
1878.96	2953.89
1880.63	3094.84
1882.30	3366.36
1883.97	2995.95
1885.63	2983.58
1887.30	3186.25
1888.96	2931.62
1890.63	3070.13
1892.29	3117.08
1893.95	2921.72
1895.61	2924.19
1897.27	2906.86
1898.93	2966.26
1900.59	2810.28
1902.25	2760.71
1903.90	2976.16
1905.56	2790.46
1907.21	2859.82
1908.87	2939.04
1910.52	2946.47
1912.17	2988.53
1913.82	2797.89
1915.47	2748.32
1917.12	2820.19
1918.77	2735.92
1920.41	2614.37
1922.06	2852.39
1923.70	2711.13
1925.35	2664.00
1926.99	2842.48
1928.63	2539.88
1930.28	2862.30
1931.92	2721.05
1933.56	2916.77
1935.19	3018.21
1936.83	2753.28
1938.47	2711.13
1940.10	2542.36
1941.74	2606.92
1943.37	2941.52
1945.01	2800.37
1946.64	2681.36
1948.27	2554.78
1949.90	2639.19
1951.53	2477.76
1953.16	2557.26
1954.79	2572.16
1956.41	2413.12
1958.04	2490.19
1959.66	2606.92
1961.29	2472.79
1962.91	2316.09
1964.53	2313.60
1966.16	2218.97
1967.78	2435.50
1969.40	2226.44
1971.01	2425.56
1972.63	2375.81
1974.25	2534.91
1975.86	2226.44
1977.48	2778.06
1979.09	2549.81
1980.71	2758.24
1982.32	2373.32
1983.93	2199.03
1985.54	2206.51
1987.15	2251.35
1988.76	2159.15
1990.37	2340.98
1991.97	2263.80
1993.58	2099.30
1995.19	2358.40
1996.79	2171.61
1998.39	2024.44
2000.00	1899.54
2001.60	2041.91
2003.20	2026.94
2004.80	2064.37
2006.40	1994.48
2008.00	1996.98
2009.59	2233.91
2011.19	2099.30
2012.78	1934.53
2014.38	2039.42
2015.97	2064.37
2017.56	1949.52
2019.16	1974.50
2020.75	1889.54
2022.34	1834.54
2023.93	2368.35
2025.52	1782.00
2027.10	1909.54
2028.69	1782.00
2030.27	1756.97
2031.86	1989.48
2033.44	1986.99
2035.03	1741.95
2036.61	1741.95
2038.19	1669.32
2039.77	2029.43
2041.35	1996.98
2042.93	1744.45
2044.51	1734.44
2046.08	2039.42
2047.66	1932.03
2049.23	1819.53
2050.81	1556.51
2052.38	1689.36
2053.95	1641.75
2055.53	1589.11
2057.10	1684.35
2058.67	1656.79
2060.24	1503.81
2061.80	1904.54
2063.37	1599.14
2064.94	1832.03
2066.50	1579.08
2068.07	1666.81
2069.63	1804.52
2071.20	1669.32
2072.76	1656.79
2074.32	1701.88
2075.88	1599.14
2077.44	1478.71
2079.00	1586.60
2080.55	1694.37
2082.11	1651.78
2083.67	1789.50
2085.22	1538.95
2086.78	1684.35
2088.33	1897.04
2089.88	1814.52
2091.44	2054.39
2092.99	1468.67
2094.54	1569.05
2096.09	2505.10
2097.63	1609.17
2099.18	1599.14
2100.73	1518.87
2102.27	1726.93
2103.82	1624.21
2105.36	1679.34
2106.91	1511.34
2108.45	1764.48
2109.99	1548.98
2111.53	1629.22
2113.07	1521.38
2114.61	1546.47
2116.15	1518.87
2117.68	1546.47
2119.22	1626.72
2120.76	1639.25
2122.29	1548.98
2123.82	1569.05
2125.36	1561.52
2126.89	1466.16
2128.42	1476.20
2129.95	1398.34
2131.48	1493.77
2133.01	1756.97
2134.54	1556.51
2136.07	1599.14
2137.59	1576.57
2139.12	1704.39
2140.64	1614.18
2142.17	1448.58
2143.69	1478.71
2145.21	1395.83
2146.73	1436.02
2148.25	1302.81
2149.77	1403.37
2151.29	1428.49
2152.81	1533.93
2154.32	1428.49
2155.84	1395.83
2157.36	1415.93
2158.87	1726.93
2160.38	1443.56
2161.90	1466.16
2163.41	1451.09
2164.92	1408.39
2166.43	1410.90
2167.94	1581.59
2169.45	1709.40
2170.96	1388.29
2172.46	1503.81
2173.97	1601.65
2175.48	1408.39
2176.98	1574.06
2178.48	1496.28
2179.99	1586.60
2181.49	1413.42
2182.99	1438.54
2184.49	1651.78
2185.99	1709.40
2187.49	1513.85
2188.99	1706.89
2190.48	1521.38
2191.98	1255.01
2193.48	1824.53
2194.97	1516.36
2196.46	1348.07
2197.96	1589.11
2199.45	1433.51
2200.94	1536.44
2202.43	1383.26
2203.92	1453.60
2205.41	1410.90
2206.90	1556.51
2208.38	1679.34
2209.87	1398.34
2211.36	1624.21
2212.84	1533.93
2214.33	1448.58
2215.81	1458.63
2217.29	1448.58
2218.77	1423.47
2220.25	1619.20
2221.73	1546.47
2223.21	1674.33
2224.69	1639.25
2226.17	1451.09
2227.64	1343.05
2229.12	1799.51
2230.60	1476.20
2232.07	1506.32
2233.54	1684.35
2235.02	1408.39
2236.49	1365.67
2237.96	1541.45
2239.43	1448.58
2240.90	1584.10
2242.37	1646.77
2243.83	1661.80
2245.30	1473.69
2246.77	1378.24
2248.23	1526.40
2249.70	1526.40
2251.16	1531.42
2252.62	1501.30
2254.09	1466.16
2255.55	1343.05
2257.01	1350.59
2258.47	1571.56
2259.93	1493.77
2261.39	1694.37
2262.84	1852.04
2264.30	1581.59
2265.75	1443.56
2267.21	1741.95
2268.66	1431.00
2270.12	1433.51
2271.57	1516.36
2273.02	1771.99
2274.47	1986.99
2275.92	1468.67
2277.37	1559.01
2278.82	1621.70
2280.27	1531.42
2281.72	1420.95
2283.16	1571.56
2284.61	1446.07
2286.05	1503.81
2287.50	1307.84
2288.94	1521.38
2290.38	1586.60
2291.82	1741.95
2293.26	1526.40
2294.70	1569.05
2296.14	1852.04
2297.58	1679.34
2299.02	1468.67
2300.45	1709.40
2301.89	1554.00
2303.33	1787.00
2304.76	1621.70
2306.19	1425.98
2307.63	1731.93
2309.06	1423.47
2310.49	1787.00
2311.92	1619.20
2313.35	1360.64
2314.78	1385.78
2316.21	1546.47
2317.63	1503.81
2319.06	1654.28
2320.49	1491.26
2321.91	1498.79
2323.34	1501.30
2324.76	1564.03
2326.18	1471.18
2327.60	1561.52
2329.03	1518.87
2330.45	1554.00
2331.87	1501.30
2333.28	1889.54
2334.70	1385.78
2336.12	1483.73
2337.54	1579.08
2338.95	1566.54
2340.37	1453.60
2341.78	1569.05
2343.19	1614.18
2344.61	1393.32
2346.02	1415.93
2347.43	1804.52
2348.84	1546.47
2350.25	1584.10
2351.66	1370.70
2353.07	1882.05
2354.47	1453.60
2355.88	1897.04
2357.29	1408.39
2358.69	1441.05
2360.09	1719.41
2361.50	1468.67
2362.90	1420.95
2364.30	1754.47
2365.70	1471.18
2367.10	1579.08
2368.50	1468.67
2369.90	1441.05
2371.30	1373.21
2372.70	1508.83
2374.09	1579.08
2375.49	1478.71
2376.88	1528.91
2378.28	1403.37
2379.67	1676.83
2381.07	1481.22
2382.46	1548.98
2383.85	1639.25
2385.24	1358.13
2386.63	1503.81
2388.02	1508.83
2389.41	1513.85
2390.79	1513.85
2392.18	1546.47
2393.57	1506.32
2394.95	1792.01
2396.34	1451.09
2397.72	1531.42
2399.10	1471.18
2400.48	1521.38
2401.87	1629.22
2403.25	1355.62
2404.63	1579.08
2406.00	1506.32
2407.38	1418.44
2408.76	1518.87
2410.14	1368.18
2411.51	1420.95
2412.89	1616.69
2414.26	1481.22
2415.64	1506.32
2417.01	1571.56
2418.38	1996.98
2419.75	1431.00
2421.13	1446.07
2422.50	1571.56
2423.87	1400.85
2425.23	1579.08
2426.60	1664.31
2427.97	1420.95
2429.34	1506.32
2430.70	1501.30
2432.07	1626.72
2433.43	1619.20
2434.79	1478.71
2436.16	1425.98
2437.52	1842.04
2438.88	1972.00
2440.24	1536.44
2441.60	1528.91
2442.96	1458.63
2444.32	1616.69
2445.67	1453.60
2447.03	1797.01
2448.39	1415.93
2449.74	1541.45
2451.10	1453.60
2452.45	1516.36
2453.80	1471.18
2455.16	1624.21
2456.51	1899.54
2457.86	1734.44
2459.21	1576.57
2460.56	1471.18
2461.91	1619.20
2463.26	1451.09
2464.60	1355.62
2465.95	1463.65
2467.30	1287.72
2468.64	1551.49
2469.99	1428.49
2471.33	1418.44
2472.67	1646.77
2474.01	1666.81
2475.36	1466.16
2476.70	1405.88
2478.04	1325.44
2479.38	1428.49
2480.71	1536.44
2482.05	1403.37
2483.39	1483.73
2484.72	1466.16
2486.06	1676.83
2487.40	1551.49
2488.73	1666.81
2490.06	1443.56
2491.40	1641.75
2492.73	1679.34
2494.06	1654.28
2495.39	1408.39
2496.72	1466.16
2498.05	1345.56
2499.38	1453.60
2500.70	1456.12
2502.03	1370.70
2503.36	1546.47
2504.68	1405.88
2506.01	1554.00
2507.33	1569.05
2508.66	1551.49
2509.98	4470.69
2511.30	1899.54
2512.62	1471.18
2513.94	1425.98
2515.26	1594.13
2516.58	1491.26
2517.90	1536.44
2519.22	1561.52
2520.53	1606.66
2521.85	1461.14
2523.16	1546.47
2524.48	1491.26
2525.79	1624.21
2527.11	1506.32
2528.42	1511.34
2529.73	1431.00
2531.04	1516.36
2532.35	1471.18
2533.66	1393.32
2534.97	1413.42
2536.28	1275.14
2537.59	1420.95
2538.90	1438.54
2540.20	1443.56
2541.51	1463.65
2542.81	1626.72
2544.12	1476.20
2545.42	1869.54
2546.72	1398.34
2548.02	1496.28
2549.33	1332.99
2550.63	1292.75
2551.93	1363.16
2553.23	1410.90
2554.52	1287.72
2555.82	1556.51
2557.12	1601.65
2558.41	1418.44
2559.71	1315.39
2561.01	1508.83
2562.30	1523.89
2563.59	1398.34
2564.89	1365.67
2566.18	1325.44
2567.47	1393.32
2568.76	1639.25
2570.05	1689.36
2571.34	1689.36
2572.63	1506.32
2573.92	1473.69
2575.20	1360.64
2576.49	1295.26
2577.78	1538.95
2579.06	1724.42
2580.35	1418.44
2581.63	1400.85
2582.91	1332.99
2584.20	1375.72
2585.48	1370.70
2586.76	1355.62
2588.04	1438.54
2589.32	1400.85
2590.60	1538.95
2591.88	1679.34
2593.15	1506.32
2594.43	1451.09
2595.71	1566.54
2596.98	1842.04
2598.26	1486.24
2599.53	1463.65
2600.80	1506.32
2602.08	1428.49
2603.35	1513.85
2604.62	1548.98
2605.89	1626.72
2607.16	1433.51
2608.43	1546.47
2609.70	1420.95
2610.97	1516.36
2612.24	1503.81
2613.50	1551.49
2614.77	1322.93
2616.03	1272.62
2617.30	1438.54
2618.56	1322.93
2619.82	1656.79
2621.09	1343.05
2622.35	1350.59
2623.61	1373.21
2624.87	1599.14
2626.13	1300.29
2627.39	1410.90
2628.65	1325.44
2629.91	1265.07
2631.16	1355.62
2632.42	1496.28
2633.67	1559.01
2634.93	1436.02
2636.18	1521.38
2637.44	1368.18
2638.69	1533.93
2639.94	1332.99
2641.19	2079.34
2642.45	1561.52
2643.70	1320.41
2644.95	1345.56
2646.19	1531.42
2647.44	1458.63
2648.69	1458.63
2649.94	1646.77
2651.18	1541.45
2652.43	1533.93
2653.67	1744.45
2654.92	1425.98
2656.16	1420.95
2657.40	1317.90
2658.65	1463.65
2659.89	1403.37
2661.13	1375.72
2662.37	1456.12
2663.61	1332.99
2664.85	1674.33
2666.09	1706.89
2667.32	1307.84
2668.56	1473.69
2669.80	1488.75
2671.03	1488.75
2672.27	1400.85
2673.50	1307.84
2674.73	1403.37
2675.97	1471.18
2677.20	1234.87
2678.43	1639.25
2679.66	1441.05
2680.89	1277.65
2682.12	1528.91
2683.35	1441.05
2684.58	1939.53
2685.81	1574.06
2687.03	1481.22
2688.26	1320.41
2689.49	1355.62
2690.71	1255.01
2691.93	1295.26
2693.16	1436.02
2694.38	1574.06
2695.60	1403.37
2696.82	1491.26
2698.05	1596.63
2699.27	1353.10
2700.49	1350.59
2701.70	1290.23
2702.92	1348.07
2704.14	1330.47
2705.36	1483.73
2706.57	1428.49
2707.79	1594.13
2709.00	1350.59
2710.22	1503.81
2711.43	1569.05
2712.65	1516.36
2713.86	1483.73
2715.07	1368.18
2716.28	1466.16
2717.49	1194.59
2718.70	1368.18
2719.91	1634.24
2721.12	1496.28
2722.33	1255.01
2723.53	1280.17
2724.74	1794.51
2725.95	1408.39
2727.15	1441.05
2728.36	1433.51
2729.56	1262.56
2730.76	1425.98
2731.97	1408.39
2733.17	1488.75
2734.37	1481.22
2735.57	1466.16
2736.77	1566.54
